2.9912518584751524e-05,5.2490697271423414e-05,9.045505430549383e-05,0.00015307535068131983,0.0002543893060646951,0.00041515956399962306,0.0006653530872426927,0.0010471557034179568,0.001618421752937138,0.002456371672451496,0.0036611526738852262,0.005358748137950897,0.007702480535954237,0.01087225042283535,0.01507057435810566,0.02051454782485962,0.027423042804002762,0.03599903732538223,0.04640746861696243,0.05874982103705406,0.07303766161203384,0.08916795998811722,0.10690361261367798,0.12586285173892975,0.14552059769630432,0.16522394120693207,0.18422266840934753,0.2017134577035904,0.21689438819885254,0.22902525961399078,0.23748715221881866,0.2418346107006073,0.2418346107006073,0.23748715221881866,0.22902525961399078,0.21689438819885254,0.2017134577035904,0.18422266840934753,0.16522394120693207,0.14552059769630432,0.12586285173892975,0.10690361261367798,0.08916795998811722,0.07303766161203384,0.05874982103705406,0.04640746861696243,0.03599903732538223,0.027423042804002762,0.02051454782485962,0.01507057435810566,0.01087225042283535,0.007702480535954237,0.005358748137950897,0.0036611526738852262,0.002456371672451496,0.001618421752937138,0.0010471557034179568,0.0006653530872426927,0.00041515956399962306,0.0002543893060646951,0.00015307535068131983,9.045505430549383e-05,5.2490697271423414e-05,2.9912518584751524e-05
2.3628406779607758e-05,4.1463292291155085e-05,7.145197741920128e-05,0.00012091681855963543,0.00020094643696211278,0.00032794143771752715,0.0005255734431557357,0.0008271656697615981,0.0012784188147634268,0.0019403287442401052,0.002892005257308483,0.004232965875416994,0.0060843201354146,0.008588175289332867,0.011904502287507057,0.01620478183031082,0.021661920472979546,0.028436249122023582,0.03665804862976074,0.04640746861696243,0.05769367516040802,0.07043527066707611,0.08444495499134064,0.09942120313644409,0.11494917422533035,0.13051317632198334,0.14552061259746552,0.1593368649482727,0.17132852971553802,0.18091091513633728,0.18759511411190033,0.19102925062179565,0.19102925062179565,0.18759511411190033,0.18091091513633728,0.17132852971553802,0.1593368649482727,0.14552061259746552,0.13051317632198334,0.11494917422533035,0.09942120313644409,0.08444495499134064,0.07043527066707611,0.05769367516040802,0.04640746861696243,0.03665804862976074,0.028436249122023582,0.021661920472979546,0.01620478183031082,0.011904502287507057,0.008588175289332867,0.0060843201354146,0.004232965875416994,0.002892005257308483,0.0019403287442401052,0.0012784188147634268,0.0008271656697615981,0.0005255734431557357,0.00032794143771752715,0.00020094643696211278,0.00012091681855963543,7.145197741920128e-05,4.1463292291155085e-05,2.3628406779607758e-05
1.832894304243382e-05,3.2163756259251386e-05,5.542647704714909e-05,9.379716357216239e-05,0.00015587745292577893,0.00025438956799916923,0.0004076959448866546,0.0006416459800675511,0.0009916904382407665,0.0015051449881866574,0.0022433761041611433,0.0032835814636200666,0.004719707183539867,0.006661988329142332,0.009234518744051456,0.012570315040647984,0.01680351234972477,0.02205846644937992,0.028436249122023582,0.03599903732538223,0.04475393146276474,0.05463779717683792,0.06550534069538116,0.07712265849113464,0.08916795998811722,0.10124121606349945,0.11288273334503174,0.12360024452209473,0.1329023540019989,0.1403355747461319,0.14552061259746552,0.14818452298641205,0.14818452298641205,0.14552061259746552,0.1403355747461319,0.1329023540019989,0.12360024452209473,0.11288273334503174,0.10124121606349945,0.08916795998811722,0.07712265849113464,0.06550534069538116,0.05463779717683792,0.04475393146276474,0.03599903732538223,0.028436249122023582,0.02205846644937992,0.01680351234972477,0.012570315040647984,0.009234518744051456,0.006661988329142332,0.004719707183539867,0.0032835814636200666,0.0022433761041611433,0.0015051449881866574,0.0009916904382407665,0.0006416459800675511,0.0004076959448866546,0.00025438956799916923,0.00015587745292577893,9.379716357216239e-05,5.542647704714909e-05,3.2163756259251386e-05,1.832894304243382e-05
1.3962460798211396e-05,2.4501423467881978e-05,4.222229108563624e-05,7.145205017877743e-05,0.000118742958875373,0.00019378682191018015,0.00031057134037837386,0.0004887876566499472,0.000755441200453788,0.0011465766001492739,0.001708940020762384,0.0025013377889990807,0.003595337038859725,0.005074910819530487,0.0070345900021493435,0.009575708769261837,0.012800431810319424,0.01680351234972477,0.021661920472979546,0.027423042804002762,0.03409227356314659,0.041621509939432144,0.0499001070857048,0.058749835938215256,0.0679256021976471,0.07712265849113464,0.08599083125591278,0.09415512531995773,0.10124121606349945,0.10690363496541977,0.11085343360900879,0.11288273334503174,0.11288273334503174,0.11085343360900879,0.10690363496541977,0.10124121606349945,0.09415512531995773,0.08599083125591278,0.07712265849113464,0.0679256021976471,0.058749835938215256,0.0499001070857048,0.041621509939432144,0.03409227356314659,0.027423042804002762,0.021661920472979546,0.01680351234972477,0.012800431810319424,0.009575708769261837,0.0070345900021493435,0.005074910819530487,0.003595337038859725,0.0025013377889990807,0.001708940020762384,0.0011465766001492739,0.000755441200453788,0.0004887876566499472,0.00031057134037837386,0.00019378682191018015,0.000118742958875373,7.145205017877743e-05,4.222229108563624e-05,2.4501423467881978e-05,1.3962460798211396e-05
1.0445000953041017e-05,1.8328961232327856e-05,3.158551044180058e-05,5.345160752767697e-05,8.882892143446952e-05,0.00014496740186586976,0.00023233116371557117,0.00036565083428286016,0.0005651282262988389,0.0008577276021242142,0.0012784188147634268,0.001871194108389318,0.002689589047804475,0.003796424251049757,0.005262414924800396,0.007163367699831724,0.009575708769261837,0.012570315040647984,0.01620478183031082,0.02051454782485962,0.025503646582365036,0.03113609552383423,0.03732912242412567,0.04394940286874771,0.05081358179450035,0.057693690061569214,0.06432776898145676,0.0704352855682373,0.07573622465133667,0.07997215539216995,0.082926906645298,0.08444497734308243,0.08444497734308243,0.082926906645298,0.07997215539216995,0.07573622465133667,0.0704352855682373,0.06432776898145676,0.057693690061569214,0.05081358179450035,0.04394940286874771,0.03732912242412567,0.03113609552383423,0.025503646582365036,0.02051454782485962,0.01620478183031082,0.012570315040647984,0.009575708769261837,0.007163367699831724,0.005262414924800396,0.003796424251049757,0.002689589047804475,0.001871194108389318,0.0012784188147634268,0.0008577276021242142,0.0005651282262988389,0.00036565083428286016,0.00023233116371557117,0.00014496740186586976,8.882892143446952e-05,5.345160752767697e-05,3.158551044180058e-05,1.8328961232327856e-05,1.0445000953041017e-05
7.673193067603279e-06,1.3464973562804516e-05,2.3203632736112922e-05,3.926706631318666e-05,6.525630305986851e-05,0.00010649715841282159,0.0001706770563032478,0.0002686177031137049,0.0004151593893766403,0.0006301112589426339,0.0009391630301252007,0.0013746321201324463,0.001975849037989974,0.002788962097838521,0.003865920938551426,0.005262414924800396,0.0070345900021493435,0.009234518744051456,0.011904502287507057,0.01507057435810566,0.01873570866882801,0.022873466834425926,0.027423042804002762,0.03228648751974106,0.037329111248254776,0.04238343611359596,0.04725702106952667,0.051743779331445694,0.05563800036907196,0.058749835938215256,0.060920484364032745,0.0620356984436512,0.0620356984436512,0.060920484364032745,0.058749835938215256,0.05563800036907196,0.051743779331445694,0.04725702106952667,0.04238343611359596,0.037329111248254776,0.03228648751974106,0.027423042804002762,0.022873466834425926,0.01873570866882801,0.01507057435810566,0.011904502287507057,0.009234518744051456,0.0070345900021493435,0.005262414924800396,0.003865920938551426,0.002788962097838521,0.001975849037989974,0.0013746321201324463,0.0009391630301252007,0.0006301112589426339,0.0004151593893766403,0.0002686177031137049,0.0001706770563032478,0.00010649715841282159,6.525630305986851e-05,3.926706631318666e-05,2.3203632736112922e-05,1.3464973562804516e-05,7.673193067603279e-06
5.535613581741927e-06,9.713933650346007e-06,1.6739621059969068e-05,2.832814061548561e-05,4.707735570264049e-05,7.682943396503106e-05,0.00012313024490140378,0.00019378682191018015,0.0002995052782353014,0.00045457639498636127,0.0006775332731194794,0.0009916904382407665,0.0014254217967391014,0.00201201974414289,0.002788962097838521,0.003796424251049757,0.005074910819530487,0.006661988329142332,0.008588175289332867,0.01087225042283535,0.013516359962522984,0.01650143228471279,0.01978359743952751,0.023292196914553642,0.026930058375000954,0.03057636134326458,0.03409227356314659,0.03732912242412567,0.040138501673936844,0.04238344728946686,0.04394940286874771,0.044753942638635635,0.044753942638635635,0.04394940286874771,0.04238344728946686,0.040138501673936844,0.03732912242412567,0.03409227356314659,0.03057636134326458,0.026930058375000954,0.023292196914553642,0.01978359743952751,0.01650143228471279,0.013516359962522984,0.01087225042283535,0.008588175289332867,0.006661988329142332,0.005074910819530487,0.003796424251049757,0.002788962097838521,0.00201201974414289,0.0014254217967391014,0.0009916904382407665,0.0006775332731194794,0.00045457639498636127,0.0002995052782353014,0.00019378682191018015,0.00012313024490140378,7.682943396503106e-05,4.707735570264049e-05,2.832814061548561e-05,1.6739621059969068e-05,9.713933650346007e-06,5.535613581741927e-06
3.921723418898182e-06,6.881867193442304e-06,1.1859237929456867e-05,2.0069162928848527e-05,3.33521056745667e-05,5.443006011773832e-05,8.7232023361139e-05,0.00013728889462072402,0.00021218547772150487,0.00032204625313170254,0.0004800006281584501,0.0007025662926025689,0.001009844709187746,0.0014254217967391014,0.001975849037989974,0.002689589047804475,0.003595337038859725,0.004719707183539867,0.0060843201354146,0.007702480535954237,0.009575708769261837,0.011690492741763592,0.01401575282216072,0.01650143228471279,0.019078686833381653,0.021661920472979546,0.024152779951691628,0.026445936411619186,0.028436249122023582,0.030026689171791077,0.03113609552383423,0.0317060761153698,0.0317060761153698,0.03113609552383423,0.030026689171791077,0.028436249122023582,0.026445936411619186,0.024152779951691628,0.021661920472979546,0.019078686833381653,0.01650143228471279,0.01401575282216072,0.011690492741763592,0.009575708769261837,0.007702480535954237,0.0060843201354146,0.004719707183539867,0.003595337038859725,0.002689589047804475,0.001975849037989974,0.0014254217967391014,0.001009844709187746,0.0007025662926025689,0.0004800006281584501,0.00032204625313170254,0.00021218547772150487,0.00013728889462072402,8.7232023361139e-05,5.443006011773832e-05,3.33521056745667e-05,2.0069162928848527e-05,1.1859237929456867e-05,6.881867193442304e-06,3.921723418898182e-06
2.7284102088742657e-06,4.787833404407138e-06,8.250675818999298e-06,1.3962474440631922e-05,2.3203632736112922e-05,3.7867965147597715e-05,6.0688875237246975e-05,9.551424591336399e-05,0.00014762108912691474,0.0002240531175630167,0.0003339448303449899,0.0004887876566499472,0.0007025662926025689,0.0009916904382407665,0.0013746321201324463,0.001871194108389318,0.0025013377889990807,0.0032835814636200666,0.004232965875416994,0.005358748137950897,0.006661985069513321,0.008133276365697384,0.009751000441610813,0.011480329558253288,0.013273373246192932,0.01507057435810566,0.016803504899144173,0.018398897722363472,0.019783591851592064,0.020890088751912117,0.021661920472979546,0.02205846644937992,0.02205846644937992,0.021661920472979546,0.020890088751912117,0.019783591851592064,0.018398897722363472,0.016803504899144173,0.01507057435810566,0.013273373246192932,0.011480329558253288,0.009751000441610813,0.008133276365697384,0.006661985069513321,0.005358748137950897,0.004232965875416994,0.0032835814636200666,0.0025013377889990807,0.001871194108389318,0.0013746321201324463,0.0009916904382407665,0.0007025662926025689,0.0004887876566499472,0.0003339448303449899,0.0002240531175630167,0.00014762108912691474,9.551424591336399e-05,6.0688875237246975e-05,3.7867965147597715e-05,2.3203632736112922e-05,1.3962474440631922e-05,8.250675818999298e-06,4.787833404407138e-06,2.7284102088742657e-06
1.8640793086888152e-06,3.2710993309592595e-06,5.636944933939958e-06,9.53930339164799e-06,1.5852956494200043e-05,2.587177550594788e-05,4.146325227338821e-05,6.525630305986851e-05,0.0001008562176139094,0.00015307535068131983,0.00022815448755864054,0.0003339448303449899,0.0004800006281584501,0.0006775332731194794,0.0009391630301252007,0.0012784188147634268,0.001708940020762384,0.0022433761041611433,0.002892005257308483,0.0036611526738852262,0.004551537800580263,0.005556739401072264,0.006661985069513321,0.007843481376767159,0.009068506769835949,0.010296368971467018,0.011480329558253288,0.012570315040647984,0.013516353443264961,0.014272323809564114,0.014799647033214569,0.01507057435810566,0.01507057435810566,0.014799647033214569,0.014272323809564114,0.013516353443264961,0.012570315040647984,0.011480329558253288,0.010296368971467018,0.009068506769835949,0.007843481376767159,0.006661985069513321,0.005556739401072264,0.004551537800580263,0.0036611526738852262,0.002892005257308483,0.0022433761041611433,0.001708940020762384,0.0012784188147634268,0.0009391630301252007,0.0006775332731194794,0.0004800006281584501,0.0003339448303449899,0.00022815448755864054,0.00015307535068131983,0.0001008562176139094,6.525630305986851e-05,4.146325227338821e-05,2.587177550594788e-05,1.5852956494200043e-05,9.53930339164799e-06,5.636944933939958e-06,3.2710993309592595e-06,1.8640793086888152e-06
1.250662762686261e-06,2.1946716515230946e-06,3.7819909266545437e-06,6.400191068678396e-06,1.0636200386215933e-05,1.7358112017973326e-05,2.7818878152174875e-05,4.378231460577808e-05,6.766737351426855e-05,0.00010270262282574549,0.00015307535068131983,0.0002240531175630167,0.00032204625313170254,0.00045457639498636127,0.0006301112589426339,0.0008577276021242142,0.0011465766001492739,0.0015051449881866574,0.0019403287442401052,0.002456371672451496,0.0030537566635757685,0.0037281750701367855,0.004469715990126133,0.005262414924800396,0.0060843201354146,0.006908127572387457,0.007702480535954237,0.008433783426880836,0.009068506769835949,0.009575708769261837,0.009929505176842213,0.010111277922987938,0.010111277922987938,0.009929505176842213,0.009575708769261837,0.009068506769835949,0.008433783426880836,0.007702480535954237,0.006908127572387457,0.0060843201354146,0.005262414924800396,0.004469715990126133,0.0037281750701367855,0.0030537566635757685,0.002456371672451496,0.0019403287442401052,0.0015051449881866574,0.0011465766001492739,0.0008577276021242142,0.0006301112589426339,0.00045457639498636127,0.00032204625313170254,0.0002240531175630167,0.00015307535068131983,0.00010270262282574549,6.766737351426855e-05,4.378231460577808e-05,2.7818878152174875e-05,1.7358112017973326e-05,1.0636200386215933e-05,6.400191068678396e-06,3.7819909266545437e-06,2.1946716515230946e-06,1.250662762686261e-06
8.240205033871462e-07,1.4459969861491118e-06,2.491826990080881e-06,4.21687127527548e-06,7.007842668826925e-06,1.1436677596066147e-05,1.8328924852539785e-05,2.8846725399489515e-05,4.4583764974959195e-05,6.766737351426855e-05,0.0001008562176139094,0.00014762108912691474,0.00021218547772150487,0.0002995052782353014,0.0004151593893766403,0.0005651282262988389,0.000755441200453788,0.0009916904382407665,0.0012784188147634268,0.001618421752937138,0.0020120188128203154,0.002456370508298278,0.0029449472203850746,0.0034672303590923548,0.004008754622191191,0.004551535472273827,0.0050749084912240505,0.005556739401072264,0.005974938161671162,0.006309116259217262,0.006542221177369356,0.006661985069513321,0.006661985069513321,0.006542221177369356,0.006309116259217262,0.005974938161671162,0.005556739401072264,0.0050749084912240505,0.004551535472273827,0.004008754622191191,0.0034672303590923548,0.0029449472203850746,0.002456370508298278,0.0020120188128203154,0.001618421752937138,0.0012784188147634268,0.0009916904382407665,0.000755441200453788,0.0005651282262988389,0.0004151593893766403,0.0002995052782353014,0.00021218547772150487,0.00014762108912691474,0.0001008562176139094,6.766737351426855e-05,4.4583764974959195e-05,2.8846725399489515e-05,1.8328924852539785e-05,1.1436677596066147e-05,7.007842668826925e-06,4.21687127527548e-06,2.491826990080881e-06,1.4459969861491118e-06,8.240205033871462e-07
5.331597776603303e-07,9.355925385534647e-07,1.6122695569720236e-06,2.728412937358371e-06,4.534231720754178e-06,7.399794867524179e-06,1.1859237929456867e-05,1.86644792847801e-05,2.8846725399489515e-05,4.378231460577808e-05,6.525630305986851e-05,9.551424591336399e-05,0.00013728889462072402,0.00019378682191018015,0.0002686177031137049,0.00036565083428286016,0.0004887876566499472,0.0006416459800675511,0.0008271656697615981,0.0010471557034179568,0.0013018219033256173,0.0015893277013674378,0.0019054479198530316,0.002243377035483718,0.002593756653368473,0.0029449472203850746,0.0032835814636200666,0.003595337038859725,0.003865920938551426,0.004082141909748316,0.004232965875416994,0.004310456104576588,0.004310456104576588,0.004232965875416994,0.004082141909748316,0.003865920938551426,0.003595337038859725,0.0032835814636200666,0.0029449472203850746,0.002593756653368473,0.002243377035483718,0.0019054479198530316,0.0015893277013674378,0.0013018219033256173,0.0010471557034179568,0.0008271656697615981,0.0006416459800675511,0.0004887876566499472,0.00036565083428286016,0.0002686177031137049,0.00019378682191018015,0.00013728889462072402,9.551424591336399e-05,6.525630305986851e-05,4.378231460577808e-05,2.8846725399489515e-05,1.86644792847801e-05,1.1859237929456867e-05,7.399794867524179e-06,4.534231720754178e-06,2.728412937358371e-06,1.6122695569720236e-06,9.355925385534647e-07,5.331597776603303e-07
3.3876514748953923e-07,5.944674512647907e-07,1.024420271278359e-06,1.7336084283670061e-06,2.8810088679165347e-06,4.701761554315453e-06,7.53525046093273e-06,1.1859237929456867e-05,1.8328924852539785e-05,2.7818878152174875e-05,4.146325227338821e-05,6.0688875237246975e-05,8.7232023361139e-05,0.00012313024490140378,0.0001706770563032478,0.00023233116371557117,0.00031057134037837386,0.0004076959448866546,0.0005255734431557357,0.0006653530872426927,0.0008271656697615981,0.001009844127111137,0.0012107040965929627,0.0014254210982471704,0.0016480491030961275,0.0018711923621594906,0.00208635744638741,0.002284443937242031,0.002456370508298278,0.002593755489215255,0.002689587650820613,0.002738824114203453,0.002738824114203453,0.002689587650820613,0.002593755489215255,0.002456370508298278,0.002284443937242031,0.00208635744638741,0.0018711923621594906,0.0016480491030961275,0.0014254210982471704,0.0012107040965929627,0.001009844127111137,0.0008271656697615981,0.0006653530872426927,0.0005255734431557357,0.0004076959448866546,0.00031057134037837386,0.00023233116371557117,0.0001706770563032478,0.00012313024490140378,8.7232023361139e-05,6.0688875237246975e-05,4.146325227338821e-05,2.7818878152174875e-05,1.8328924852539785e-05,1.1859237929456867e-05,7.53525046093273e-06,4.701761554315453e-06,2.8810088679165347e-06,1.7336084283670061e-06,1.024420271278359e-06,5.944674512647907e-07,3.3876514748953923e-07
2.113788895030666e-07,3.7092914340064453e-07,6.392062914528651e-07,1.0817176416821894e-06,1.7976597064262023e-06,2.9337525120354258e-06,4.701761554315453e-06,7.399794867524179e-06,1.1436677596066147e-05,1.7358112017973326e-05,2.587177550594788e-05,3.7867965147597715e-05,5.443006011773832e-05,7.682943396503106e-05,0.00010649715841282159,0.00014496740186586976,0.00019378682191018015,0.00025438956799916923,0.00032794143771752715,0.00041515956399962306,0.0005161255830898881,0.0006301112589426339,0.0007554416079074144,0.0008894182974472642,0.0010283312294632196,0.001167565700598061,0.0013018219033256173,0.0014254217967391014,0.0015326986322179437,0.001618422451429069,0.0016782188322395086,0.0017089408356696367,0.0017089408356696367,0.0016782188322395086,0.001618422451429069,0.0015326986322179437,0.0014254217967391014,0.0013018219033256173,0.001167565700598061,0.0010283312294632196,0.0008894182974472642,0.0007554416079074144,0.0006301112589426339,0.0005161255830898881,0.00041515956399962306,0.00032794143771752715,0.00025438956799916923,0.00019378682191018015,0.00014496740186586976,0.00010649715841282159,7.682943396503106e-05,5.443006011773832e-05,3.7867965147597715e-05,2.587177550594788e-05,1.7358112017973326e-05,1.1436677596066147e-05,7.399794867524179e-06,4.701761554315453e-06,2.9337525120354258e-06,1.7976597064262023e-06,1.0817176416821894e-06,6.392062914528651e-07,3.7092914340064453e-07,2.113788895030666e-07
1.2952250472153537e-07,2.272869750186146e-07,3.9167466070466617e-07,6.628235382777348e-07,1.101517796087137e-06,1.7976597064262023e-06,2.8810088679165347e-06,4.534231720754178e-06,7.007842668826925e-06,1.0636200386215933e-05,1.5852956494200043e-05,2.3203632736112922e-05,3.33521056745667e-05,4.707735570264049e-05,6.525630305986851e-05,8.882892143446952e-05,0.000118742958875373,0.00015587745292577893,0.00020094643696211278,0.0002543893060646951,0.00031625645351596177,0.0003861013101413846,0.0004628975875675678,0.0005449919844977558,0.0006301109679043293,0.0007154270424507558,0.0007976926863193512,0.0008734285947866738,0.0009391626226715744,0.0009916899725794792,0.001028330298140645,0.0010471552377566695,0.0010471552377566695,0.001028330298140645,0.0009916899725794792,0.0009391626226715744,0.0008734285947866738,0.0007976926863193512,0.0007154270424507558,0.0006301109679043293,0.0005449919844977558,0.0004628975875675678,0.0003861013101413846,0.00031625645351596177,0.0002543893060646951,0.00020094643696211278,0.00015587745292577893,0.000118742958875373,8.882892143446952e-05,6.525630305986851e-05,4.707735570264049e-05,3.33521056745667e-05,2.3203632736112922e-05,1.5852956494200043e-05,1.0636200386215933e-05,7.007842668826925e-06,4.534231720754178e-06,2.8810088679165347e-06,1.7976597064262023e-06,1.101517796087137e-06,6.628235382777348e-07,3.9167466070466617e-07,2.272869750186146e-07,1.2952250472153537e-07
7.793849476911419e-08,1.3676701371423405e-07,2.3568473750401608e-07,3.9884514535515336e-07,6.628235382777348e-07,1.0817176416821894e-06,1.7336084283670061e-06,2.728412937358371e-06,4.21687127527548e-06,6.400191068678396e-06,9.53930339164799e-06,1.3962474440631922e-05,2.0069162928848527e-05,2.832814061548561e-05,3.926706631318666e-05,5.345160752767697e-05,7.145205017877743e-05,9.379716357216239e-05,0.00012091681855963543,0.00015307535068131983,0.0001903030788525939,0.0002323313819942996,0.0002785422548186034,0.00032794143771752715,0.0003791608032770455,0.0004304985923226923,0.0004800008609890938,0.000525573967024684,0.0005651284591294825,0.0005967361503280699,0.0006187839317135513,0.0006301115499809384,0.0006301115499809384,0.0006187839317135513,0.0005967361503280699,0.0005651284591294825,0.000525573967024684,0.0004800008609890938,0.0004304985923226923,0.0003791608032770455,0.00032794143771752715,0.0002785422548186034,0.0002323313819942996,0.0001903030788525939,0.00015307535068131983,0.00012091681855963543,9.379716357216239e-05,7.145205017877743e-05,5.345160752767697e-05,3.926706631318666e-05,2.832814061548561e-05,2.0069162928848527e-05,1.3962474440631922e-05,9.53930339164799e-06,6.400191068678396e-06,4.21687127527548e-06,2.728412937358371e-06,1.7336084283670061e-06,1.0817176416821894e-06,6.628235382777348e-07,3.9884514535515336e-07,2.3568473750401608e-07,1.3676701371423405e-07,7.793849476911419e-08
4.605520942391195e-08,8.081799762749142e-08,1.392704547242829e-07,2.3568473750401608e-07,3.9167466070466617e-07,6.392062914528651e-07,1.024420271278359e-06,1.6122695569720236e-06,2.491826990080881e-06,3.7819909266545437e-06,5.636944933939958e-06,8.250675818999298e-06,1.1859237929456867e-05,1.6739621059969068e-05,2.3203632736112922e-05,3.158551044180058e-05,4.222229108563624e-05,5.542647704714909e-05,7.145197741920128e-05,9.045505430549383e-05,0.0001124534901464358,0.00013728876365348697,0.00016459576727356762,0.0001937866472871974,0.0002240528992842883,0.00025438956799916923,0.0002836410712916404,0.0003105710493400693,0.0003339448303449899,0.00035262221354059875,0.0003656506596598774,0.00037234436604194343,0.00037234436604194343,0.0003656506596598774,0.00035262221354059875,0.0003339448303449899,0.0003105710493400693,0.0002836410712916404,0.00025438956799916923,0.0002240528992842883,0.0001937866472871974,0.00016459576727356762,0.00013728876365348697,0.0001124534901464358,9.045505430549383e-05,7.145197741920128e-05,5.542647704714909e-05,4.222229108563624e-05,3.158551044180058e-05,2.3203632736112922e-05,1.6739621059969068e-05,1.1859237929456867e-05,8.250675818999298e-06,5.636944933939958e-06,3.7819909266545437e-06,2.491826990080881e-06,1.6122695569720236e-06,1.024420271278359e-06,6.392062914528651e-07,3.9167466070466617e-07,2.3568473750401608e-07,1.392704547242829e-07,8.081799762749142e-08,4.605520942391195e-08
2.6725674118210918e-08,4.689839983029742e-08,8.081799762749142e-08,1.3676701371423405e-07,2.272869750186146e-07,3.7092914340064453e-07,5.944674512647907e-07,9.355925385534647e-07,1.4459969861491118e-06,2.1946716515230946e-06,3.2710993309592595e-06,4.787833404407138e-06,6.881867193442304e-06,9.713933650346007e-06,1.3464973562804516e-05,1.8328961232327856e-05,2.4501423467881978e-05,3.2163756259251386e-05,4.1463292291155085e-05,5.2490697271423414e-05,6.525630305986851e-05,7.966811244841665e-05,9.551424591336399e-05,0.00011245359928580001,0.00013001698243897408,0.0001476212200941518,0.00016459576727356762,0.00018022309814114124,0.00019378682191018015,0.00020462523389142007,0.00021218547772150487,0.00021606982045341283,0.00021606982045341283,0.00021218547772150487,0.00020462523389142007,0.00019378682191018015,0.00018022309814114124,0.00016459576727356762,0.0001476212200941518,0.00013001698243897408,0.00011245359928580001,9.551424591336399e-05,7.966811244841665e-05,6.525630305986851e-05,5.2490697271423414e-05,4.1463292291155085e-05,3.2163756259251386e-05,2.4501423467881978e-05,1.8328961232327856e-05,1.3464973562804516e-05,9.713933650346007e-06,6.881867193442304e-06,4.787833404407138e-06,3.2710993309592595e-06,2.1946716515230946e-06,1.4459969861491118e-06,9.355925385534647e-07,5.944674512647907e-07,3.7092914340064453e-07,2.272869750186146e-07,1.3676701371423405e-07,8.081799762749142e-08,4.689839983029742e-08,2.6725674118210918e-08
1.5229979055675358e-08,2.6725674118210918e-08,4.605520942391195e-08,7.793849476911419e-08,1.2952250472153537e-07,2.113788895030666e-07,3.3876514748953923e-07,5.331597776603303e-07,8.240205033871462e-07,1.250662762686261e-06,1.8640793086888152e-06,2.7284102088742657e-06,3.921723418898182e-06,5.535613581741927e-06,7.673193067603279e-06,1.0445000953041017e-05,1.3962460798211396e-05,1.832894304243382e-05,2.3628406779607758e-05,2.9912518584751524e-05,3.71871683455538e-05,4.539993096841499e-05,5.443006011773832e-05,6.408317130990326e-05,7.409189856844023e-05,8.412390889134258e-05,9.379707626067102e-05,0.00010270252823829651,0.00011043198901461437,0.00011660839663818479,0.00012091670942027122,0.00012313024490140378,0.00012313024490140378,0.00012091670942027122,0.00011660839663818479,0.00011043198901461437,0.00010270252823829651,9.379707626067102e-05,8.412390889134258e-05,7.409189856844023e-05,6.408317130990326e-05,5.443006011773832e-05,4.539993096841499e-05,3.71871683455538e-05,2.9912518584751524e-05,2.3628406779607758e-05,1.832894304243382e-05,1.3962460798211396e-05,1.0445000953041017e-05,7.673193067603279e-06,5.535613581741927e-06,3.921723418898182e-06,2.7284102088742657e-06,1.8640793086888152e-06,1.250662762686261e-06,8.240205033871462e-07,5.331597776603303e-07,3.3876514748953923e-07,2.113788895030666e-07,1.2952250472153537e-07,7.793849476911419e-08,4.605520942391195e-08,2.6725674118210918e-08,1.5229979055675358e-08
